Citation Ticket Number,Status,appl_identifier,Application Type,Appeal Date,Amount Due,Date Close,Judgement ,Judgement Comments,vehicles,addr_city,addr_zip,permit_permission
3723007479,Appealed - Balance Due,249180,Appeals Submitted in House,3/7/2023 15:50,330,4/13/2023 14:15,Appeal Denied - Citation Upheld,state vehicle parked in handicap parking with no handicap placard(rl),"00748SG-MD,SG29212-MD,SG24293-MD,SG23444-MD,5BZ8424-MD,SG23725-MD,SG27208-MD,SG24626-MD,SG17493-MD,02206SG-MD,00723SG-MD,SG22016-MD,SG23870-MD,00726SG-MD,03374SG-MD,03285SG-MD,SG13426-MD,SG16611-MD,SG24519-MD,SG28452-MD,SG24331-MD,SG13867-MD,SG29177-MD,SG24565-MD,SG11264-MD,SG19271-MD,SG25310-MD,SG22567-MD,SG24521-MD,SG22870-MD,SG18160-MD,01929SG-MD,SG27697-MD,SG28282-MD,04748SG-MD,SG24333-MD,00426SG-MD,SG28725-MD,SG23202-MD,SG25726-MD,03352SG-MD,SG15168-MD,SG28289-MD,SG25271-MD,SG20862-MD,SG18129-MD,SG13165-MD,SG19357-MD,03375SG-MD,SG16576-MD,02642SG-MD,SG23452-MD,SG15057-MD,SG17208-MD,SG19292-MD,SG21632-MD,03549SG-MD,04601SG-MD,SG25763-MD,SG25313-MD,01145SG-MD,SG23788-MD,SG28462-MD,00744SG-MD,SG20569-MD,00428SG-MD,03354SG-MD,05303SG-MD,SG28711-MD,01687SG-MD,SG19840-MD,05302SG-MD,04749SG-MD,SG23172-MD,SG19883-MD,SG29239-MD,00432SG-MD,SG16400-MD,SG25728-MD,SG25727-MD,00335SG-MD,04157SG-MD,SG24517-MD,06085SG-MD,5DS7472-MD,07261SG-MD,5DS7537-MD,05686SG-MD,06235SG-MD,00141SG-MD,06273SG-MD,03567SG-MD,SG22002-MD,7EJ8677-MD,SG27207-MD,2EZ8466-MD,SG22425-MD,SG23203-MD,03338SG-MD,06239SG-MD,05016SG-MD,06243SG-MD,SG17494-MD,06860SG-MD,06250SG-MD,SG23438-MD,00433SG-MD,SG17421-MD,SG25268-MD,SG07516-MD,SG17504-MD,SG15458-MD,SG07526-MD,SG22910-MD,SG23726-MD,SG29343-MD,SG23167-MD,SG19294-MD,SG10064-MD,SG25725-MD,SG18115-MD,SG23200-MD,SG13167-MD,SG08871-MD,SG06727-MD,SG07900-MD,SG25323-MD,SG24810-MD,SG15822-MD,SG22572-MD,SG24186-MD,SG23175-MD,SG25723-MD,SG19861-MD,SG20454-MD,SG09923-MD,SG25734-MD,SG27244-MD,SG16471-MD,00142SG-MD,SG22950-MD,SG17420-MD,SG16426-MD,SG24518-MD,SG19858-MD,SG25265-MD,SG18472-MD,SG17226-MD,SG09835-MD,SG25307-MD,SG07831-MD,SG23206-MD,S0062R-MD,SG19847-MD,SG23445-MD,SG24174-MD,SG20856-MD,SG28467-MD,SG23479-MD,SG19278-MD,SG19277-MD,SG15456-MD,SG23719-MD,SG27698-MD,SG15121-MD,SG26509-MD,SG27740-MD,SG07931-MD,SG15465-MD,SG23429-MD,SG25718-MD,SG22018-MD,SG18105-MD,SG24559-MD,SG19359-MD,SG24563-MD,3AC9069-MD,SG19598-MD,SG27958-MD,SG21247-MD,SG27909-MD,SG21267-MD,SG23478-MD,S0063R-MD,SG24811-MD,SG13131-MD,SG23716-MD,SG15120-MD,SG01738-MD,SG25700-MD,SG17359-MD,SG23443-MD,SG25732-MD,SG26055-MD,SG18176-MD,SG24497-MD,SG18169-MD,SG17361-MD,SG23723-MD,SG24561-MD,SG19821-MD,SG29347-MD,SG23727-MD,SG15847-MD,SG17442-MD,SG16801-MD,SG18394-MD,SG19118-MD,SG20021-MD,SG21008-MD,SG28281-MD,00427SG-MD,SG27966-MD,3AD4976-MD,SG85563-MD,SG22569-MD,SG18195-MD,SG27964-MD,SG20453-MD,SG22574-MD,SG14979-MD,SG16138-MD,SG24627-MD,SG22871-MD,SG18171-MD,SG11241-MD,SG16954-MD,SG28491-MD,SG24328-MD,SG17351-MD,SG19040-MD,SG13156-MD,SG16140-MD,SG18107-MD,SG20582-MD,5T10877-MD,SG15050-MD,SG09788-MD,SG24294-MD,SG13682-MD,SG28490-MD,SG18126-MD,SG17444-MD,SG21209-MD,SG16517-MD,SG13129-MD,SG17202-MD,SG27738-MD,SG23431-MD,SG20020-MD,SG22872-MD,SG25395-MD,SG16516-MD,SG23902-MD,SG27652-MD,SG08872-MD,SG23712-MD,SG10487-MD,SG26103-MD,SG16924-MD,SG25740-MD,SG07907-MD,SG22909-MD,SG16513-MD,SG23711-MD,SG18163-MD,SG06707-MD,SG15557-MD,SG09790-MD,SG15467-MD,SG09978-MD,00137SG-MD,SG29308-MD,SG18166-MD,SG15560-MD,SG19356-MD,SG21988-MD,SG17505-MD,SG16360-MD,SG29211-MD,SG29206-MD,SG24287-MD,SG25272-MD,SG13683-MD,SG16925-MD,SG15923-MD,SG13684-MD,SG29346-MD,SG24516-MD,SG19281-MD,SG18191-MD,SG01770-MD,SG23720-MD,SG15827-MD,SG18385-MD,SG21633-MD,SG24479-MD,SG14954-MD,SG10583-MD,SG23476-MD,SG29207-MD,SG20568-MD,SG23225-MD,SG18196-MD,SG16913-MD,SG24562-MD,SG22433-MD,SG20580-MD,SG18162-MD,SG16362-MD,SG27739-MD,SG23214-MD,SG23475-MD,SG29209-MD,SG23436-MD,SG26302-MD,00143SG-MD,SG22337-MD,SG22571-MD,SG24482-MD,SG15826-MD,SG19274-MD,SG17230-MD,SG23212-MD,SG29452-MD,SG06903-MD,SG23903-MD,SG28280-MD,SG28714-MD,SG18392-MD,SG28272-MD,SG10312-MD,SG19073-MD,SG19297-MD,SG17454-MD,SG19878-MD,SG13488-MD,SG28275-MD,SG19862-MD,SG15809-MD,SG19842-MD,SG23226-MD,SG18109-MD,SG15820-MD,SG15188-MD,SG19921-MD,SG16428-MD,SG23904-MD,SG06765-MD,SG29150-MD,SG15463-MD,SG13447-MD,SG20579-MD,SG28486-MD,SG26026-MD,SG21964-MD,SG22423-MD,SG13138-MD,SG15043-MD,SG16473-MD,SG24604-MD,SG23434-MD,SG23722-MD,SG17229-MD,SG16307-MD,SG21208-MD,SG23435-MD,SG14551-MD,SG09814-MD,SG18164-MD,SG29161-MD,SG13427-MD,SG29162-MD,SG17366-MD,SG11896-MD,01960SG-MD,SG15170-MD,SG13802-MD,01298SG-MD,SG20455-MD,SG24185-MD,SG15787-MD,SG08391-MD,SG19293-MD,SG25309-MD,SG17224-MD,SG00727-MD,SG18194-MD,SG25591-MD,SG15804-MD,SG13127-MD,SG11993-MD,SG23439-MD,SG15109-MD,SG21634-MD,SG24288-MD,SG24498-MD,SG15464-MD,SG13679-MD,SG17408-MD,00342SG-MD,SG18391-MD,SG14174-MD,SG25266-MD,SG23228-MD,SG25055-MD,SG18192-MD,SG18121-MD,SG17899-MD,SG18395-MD,SG17417-MD,SG23446-MD,SG15739-MD,SG18302-MD,SG23787-MD,SG19839-MD,SG06763-MD,SG24848-MD,00144SG-MD,SG23451-MD,SG19884-MD,SG08875-MD,SG15049-MD,SG25737-MD,SG23209-MD,SG20457-MD,SG19360-MD,SG29453-MD,SG19912-MD,SG20570-MD,SG27959-MD,SG25283-MD,SG15715-MD,SG28287-MD,SG23224-MD,SG24499-MD,SG17350-MD,SG23877-MD,SG16427-MD,SG13142-MD,SG15788-MD,21294BY-MD,SG22930-MD,SG09351-MD,FYH759-MD,SG18130-MD,SG16570-MD,SG16835-MD,SG25314-MD,SG17367-MD,SG15571-MD,SG23713-MD,SG21788-MD,SG11240-MD,SG19110-MD,SG15455-MD,SG15112-MD,SG24480-MD,SG19111-MD",COLLEGE PARK,20740,NULL
3723007364,Paid,249480,Online Appeal,3/14/2023 9:48,0,4/19/2023 9:41,Appeal Denied - Citation Upheld,"need a valid handicap placard to park in this space,car is parked in front of handicap sign on the pole,has pic for proof (rl)",NULL,Frederick,21702,NULL
3723008620,Paid,251079,Online Appeal,4/25/2023 8:07,0,6/5/2023 10:32,Appeal Denied - Citation Upheld,"24/7 restricted,need a valid lot 5 permit to park in this lot(rl)",NULL,Frederick,21704,NULL
3722004758,Appealed - Balance Due,245189,Online Appeal,11/10/2022 13:32,115,2/15/2023 13:59,Appeal Denied - Citation Upheld,handicap placard 49123K expired 2/19/22(rl),"5CZ8345-MD,6ED4077-MD",Waldorf,20601,NULL
3723007767,Paid,249463,Online Appeal,3/13/2023 19:36,0,3/16/2023 16:32,Appeal Denied - Citation Upheld,"The student received an expired meter citation at Union Lane Garage. The student does not provide any reasoning. The student should be held fully accountable because they cannot park in metered spaces outside their paid timeframe. In the future, the student is encouraged to submit a Second Appeal that includes their reasoning and supporting evidence. Therefore, the citation is upheld.",3BR1763-MD,FORT WASHINGTON,207444131,NULL
3722002816,Transferred,242334,Online Appeal,9/8/2022 20:12,0,11/11/2022 11:54,Appeal Denied - Citation Upheld,"From CRU: The student received a citation for parking in Lot O1 without the respective permit. The student claims they thought they could park in other lots labeled 'permits needed from 7 a.m. - 4 p.m.' with their Lot 1 permit. The student should be held fully accountable because they are not permitted to park in Lot O1 during restricted hours (restricted to faculty/staff 24/7). To clarify, a Lot 1 permit is only valid in Lot 1 and the student overflow lot (Lot 4). The student is encouraged to contact DOTS' customer service with questions related to their permit's permissions. Therefore, the citation is upheld.",7CF7765-MD,Crofton,21114,Lot 1
1223015994,Appealed - Balance Due,250764,Online Appeal,4/17/2023 22:29,75,4/21/2023 16:14,Appeal Denied - Citation Upheld,"From CRU: The student received an expired meter citation in Regents Drive Garage. The student claims that this is not their vehicle and that they were in Baltimore all day on April 3rd. The student will be held fully accountable because there are consistencies between the student's parking account and the cited vehicle's registration that indicate a relationship between the student and the cited vehicle. Therefore, the $45 citation is upheld.",NULL,BALTIMORE,21222,NULL
3723007958,Appealed - Balance Due,250765,Online Appeal,4/17/2023 22:34,75,4/21/2023 16:15,Appeal Denied - Citation Upheld,"From CRU: The student received an expired meter citation in Regents Drive Garage. The student claims that this is not their vehicle and that they were in Baltimore all day on April 3rd. The student will be held fully accountable because there are consistencies between the student's parking account and the cited vehicle's registration that indicate a relationship between the student and the cited vehicle. Therefore, the $45 citation is upheld.",NULL,BALTIMORE,21222,NULL
3522007410,Paid,244944,Online Appeal,11/4/2022 7:26,0,12/12/2022 9:44,Appeal Denied - Citation Upheld,date was changed on the bundle pack on 2 different days (rl),"3BV4513-MD,2A39927-MD",GAITHERSBURG,20878,NULL
3722002815,Paid,242563,Appeals Submitted in House,9/13/2022 15:56,0,11/16/2022 10:59,Appeal Denied - Citation Upheld,"From CRU: The student received an expired meter citation near North Gym. The student claims that they were visiting the School of Public Health and got lost trying to find the correct exit, as they are new to the building. The student should be held fully accountable because it is their responsibility to pay for their parking meter during the entirety of its use. In the future, the student could allot more time to make it back to their pay meter when visiting unfamiliar areas. Therefore, the citation is upheld.","76586CC-MD,8CP2722-MD,JYB831-MD,MSF098-MD,9AT7489-MD,GYY722-MD,182BMP-MD",BELTSVILLE,20705,NULL
1322027421,Paid,246370,Online Appeal,12/16/2022 17:16,0,1/10/2023 11:45,Appeal Denied - Citation Upheld,"vehicle was parked in presidents parking space,sign is visible(rl)","4ES3088-MD,3AZ9517-MD",COLLEGE PARK,20742,"XX,FS Summer,All Campus"
3722002535,Transferred,241876,Online Appeal,8/31/2022 8:21,0,11/3/2022 14:58,Appeal Denied - Citation Upheld,"The student received an expired meter citation in Lot O1. The student claims they arrived when the parking officer had just finished issuing the ticket. The student should be held fully accountable because they cannot park in a metered space without paying. Therefore, the citation is upheld.","T751517-MD,8DP6043-MD,15954CE-MD",HYATTSVILLE,20781,NULL
1322025958,Paid,243643,Appeals Submitted in House,10/5/2022 10:45,0,1/4/2023 11:09,Appeal Denied - Citation Upheld,"From CRU: The student received a citation in Lot 1c for parking in an area other than their assigned area. The student claims their parking lot information lists Lot 1 and did not know they could not park there. The student should be held fully accountable because their Lot 6 permit was only valid for Lots 6 and 4 (the student overflow lot), not Lot 1. For reference, students of a certain credit status may be eligible to apply for a Lot 1 permit. In the future, the student is encouraged to double-check the permit information listed on their parking account. Therefore, the citation is upheld.","EX2604-DC,BZ6711-DC",WASHINGTON,20019,NULL
1323029187,Appealed - Balance Due,251093,Appeals Submitted in House,4/25/2023 11:50,500,6/12/2023 15:17,Appeal Denied - Citation Upheld,"handicap placard does not belong to this driver,owner of the placard was not in vehicle or seen getting out of video(rl)","17692M4-MD,52435CH-MD,3093D3-MD,1AE4582-MD,3CJ9459-MD",ELKRIDGE,21075,"M,FS Summer"
1322023586,Transferred,246024,Appeals Submitted in House,12/8/2022 11:47,0,1/30/2023 17:18,Appeal Denied - Citation Upheld,"From CRU: The student received a citation in Lot 1b for parking without a valid permit. The student claims their parking was paid. The student should be held fully accountable because they paid the citation, thus assuming responsibility for the citation. Therefore, the citation is upheld.","8AL0847-MD,GA9579-DC,3BKV10-MD",ROCKVILLE,20850,NULL
3723006568,Appealed - Balance Due,247992,Online Appeal,2/13/2023 17:26,85,2/27/2023 11:22,Appeal Denied - Citation Upheld,"The student received a citation in Lot GG1 for parking without a valid permit. The student claims they did not realize the lot was restricted to faculty because lot signage was obscured and confusing. The student should be held fully accountable because it is their responsibility to be aware of the restrictions of the space their vehicle occupies. To clarify, lots that start with a letter, such as Lot GG1, are faculty/staff lots. In the future, the student is encouraged to double-check lot signage to ensure they are aware of parking restrictions. Therefore, the citation is upheld.","8AL0847-MD,GA9579-DC,3BKV10-MD",ROCKVILLE,20850,NULL
723025641,Paid,251225,Online Appeal,4/27/2023 11:44,0,6/6/2023 14:48,Appeal Denied - Citation Upheld,"need a valid lot 6 permit mon-fri 7am-4pm,lot is free after 4 and weekends (rl)","5EW5252-MD,2AB0110-MD",CLARKSVILLE,21029,NULL
1323027486,Transferred,246595,Online Appeal,1/4/2023 18:56,0,2/3/2023 10:17,Appeal Denied - Citation Upheld,"From CRU: The student received a citation for parking in Lot B without the respective permit. The student claims to be a graduate student in the Chemistry department and had the ability to park in this lot during the fall semester, but forgot it was a new semester after the Christmas holiday. The student should be held fully accountable because it is their responsibility to be aware of the active dates of their parking permit. Therefore, the citation is upheld.","499881-DE,TUANI-DE",LANHAM,20706,Lot 9
722022640,Transferred,243441,Appeals Submitted in House,9/30/2022 15:43,0,1/4/2023 16:15,Appeal Denied - Citation Upheld,"From CRU: The student received a citation in Lot 4b for improperly displaying their license plate. The student claims their license plate was on their dashboard and thus displayed/visible at the time of the citation. The student also claims they understand the license plate is not visible for the machine/system DOTS uses and now parks their car to show the rear all the time. The student should be held fully accountable because their license plate must be displayed in such a way that it is visible to the scanners used by DOTS enforcement vehicles. In the future, the student is encouraged to contact DOTS with questions or concerns regarding parking. Therefore, the citation is upheld.",ULL5735-VA,McLean,22101-5651,Lot 4
3722005015,Transferred,245390,Appeals Submitted in House,11/16/2022 8:52,0,1/20/2023 12:34,Appeal Denied - Citation Upheld,"From CRU: The student received a citation for parking in Lot PH1 without a valid permit. The student claims they were running late to class and the weather was bad, so they were hoping they wouldn't get ticketed because they were parking near 4 pm. The student also notes financial concerns. The student should be held fully accountable because they are not allowed to park in this lot during enforced hours. In the future, the student could use the metered parking next to this lot instead. Therefore, the citation is upheld.",5FIJ766-CA,Belltsville,20705,NULL
1522010637,Transferred,245264,Online Appeal,11/12/2022 18:32,0,1/18/2023 10:19,Appeal Denied - Citation Upheld,"From CRU: The student received an expired meter citation at Mowatt Lane Garage. The student claims they were instructed by their professor to park in Mowatt Lane Garage as the parking is free on the weekends. The student will be held fully accountable because it is their responsibility to use lot signage to ensure they are parking in their desired area and are following the relevant restrictions. To clarify, Lot U2 is the only area in this garage that is unrestricted on weekends and metered parking is enforced daily from 7 AM to Midnight, as stated on the lot signage and on the referenced map. Therefore, the citation is upheld.",NULL,Rockville,20850,NULL
1223015235,Paid,248286,Online Appeal,2/18/2023 11:47,0,3/6/2023 8:23,Appeal Denied - Citation Upheld,"From CRU: The student received an expired meter citation in Lot 6. The student claims to have an exception to parking in this lot during the basketball season. The student should be held fully accountable because they parked in a metered space which requires payment during enforced hours (daily 7 am-midnight). Additionally, gameday permits do not include metered parking spaces. In the future, the student could double-check the space they park in to ensure intentional parking. Therefore, the citation is upheld.",49707CK-MD,College Park,20740,Lot 6 Commuter
